Customer ID,Customer Name,Segment,City,Sales,Quantity,Profit
PG-18820,Patrick Gardner,Consumer,Louisville,29.97,3,0.2997
PG-18820,Patrick Gardner,Consumer,Bakersfield,72.784,1,0
PG-18820,Patrick Gardner,Consumer,Carrollton,310.392,4,-512.1468
PG-18820,Patrick Gardner,Consumer,San Diego,595,5,95.2
PG-18820,Patrick Gardner,Consumer,Omaha,35.98,2,10.0744
PG-18820,Patrick Gardner,Consumer,Carrollton,19.568,2,-52.8336
PG-18895,Paul Gonzalez,Consumer,Los Angeles,135.984,2,16.998
PG-18895,Paul Gonzalez,Consumer,Richmond,32.4,5,15.552
PG-18895,Paul Gonzalez,Consumer,Los Angeles,204.85,5,53.261
PG-18895,Paul Gonzalez,Consumer,Richmond,503.96,4,125.99
PG-18895,Paul Gonzalez,Consumer,Los Angeles,16.4,5,7.052
PG-18895,Paul Gonzalez,Consumer,Los Angeles,92.96,2,31.374
PG-18895,Paul Gonzalez,Consumer,San Francisco,31.56,3,10.4148
PG-18895,Paul Gonzalez,Consumer,Fort Worth,66.112,4,-84.2928
PG-18895,Paul Gonzalez,Consumer,Fort Worth,58.112,2,7.264
PG-18895,Paul Gonzalez,Consumer,Morristown,7.56,6,0.3024
PG-18895,Paul Gonzalez,Consumer,Fort Worth,100.792,1,6.2995
PG-18895,Paul Gonzalez,Consumer,New York City,12.6,4,6.048
PG-18895,Paul Gonzalez,Consumer,New York City,479.984,2,59.998
PG-18895,Paul Gonzalez,Consumer,Rochester,6.16,2,2.9568
PG-18895,Paul Gonzalez,Consumer,Rochester,19.99,1,6.7966
PG-18895,Paul Gonzalez,Consumer,San Francisco,35.88,6,17.5812
PG-18895,Paul Gonzalez,Consumer,Springfield,181.86,7,50.9208
PH-18790,Patricia Hirasaki,Home Office,Lakeland,683.952,3,42.747
PH-18790,Patricia Hirasaki,Home Office,Lakeland,45.696,3,5.1408
PJ-18835,Patrick Jones,Corporate,Murfreesboro,14.352,3,5.2026
PJ-18835,Patrick Jones,Corporate,New York City,59.9,2,23.96
PJ-18835,Patrick Jones,Corporate,New York City,37,5,16.65
PJ-18835,Patrick Jones,Corporate,New York City,37.6,2,2.256
PJ-18835,Patrick Jones,Corporate,Springfield,826.11,3,322.1829
PJ-18835,Patrick Jones,Corporate,Springfield,33.96,2,16.98
PJ-18835,Patrick Jones,Corporate,Seattle,27.6,4,2.208
PJ-18835,Patrick Jones,Corporate,San Francisco,40.736,2,14.7668
PJ-18835,Patrick Jones,Corporate,Richmond,26.4,5,11.88
PJ-18835,Patrick Jones,Corporate,Rockford,38.016,6,13.7808
PJ-18835,Patrick Jones,Corporate,San Francisco,11.76,4,3.1752
PJ-18835,Patrick Jones,Corporate,Dallas,9.248,2,3.3524
PJ-18835,Patrick Jones,Corporate,Seattle,57.408,6,5.7408
PJ-19015,Pauline Johnson,Consumer,New York City,3.328,2,1.2064
PJ-19015,Pauline Johnson,Consumer,New York City,135.99,1,36.7173
PJ-19015,Pauline Johnson,Consumer,New York City,7.38,1,2.1402
PJ-19015,Pauline Johnson,Consumer,Santa Ana,1399.93,7,601.9699
PJ-19015,Pauline Johnson,Consumer,Santa Ana,18.28,2,6.2152
PJ-19015,Pauline Johnson,Consumer,Mobile,8.96,2,2.7776
PJ-19015,Pauline Johnson,Consumer,Santa Ana,146.04,1,-12.7785
PJ-19015,Pauline Johnson,Consumer,Miami,4.464,1,0.3348
PJ-19015,Pauline Johnson,Consumer,Long Beach,89.95,5,43.176
PJ-19015,Pauline Johnson,Consumer,Columbus,9.912,3,1.239
PK-18910,Paul Knutson,Home Office,San Francisco,18.9,6,9.072
PK-18910,Paul Knutson,Home Office,Philadelphia,280.782,3,-46.797
PK-18910,Paul Knutson,Home Office,Philadelphia,1141.47,5,-760.98
PK-19075,Pete Kriz,Consumer,New York City,32.088,7,11.2308
PK-19075,Pete Kriz,Consumer,New York City,4305.552,6,1453.1238
PK-19075,Pete Kriz,Consumer,Detroit,22.05,7,10.584
PK-19075,Pete Kriz,Consumer,Columbus,155.372,2,-13.3176
PK-19075,Pete Kriz,Consumer,Detroit,91.36,4,42.0256
PK-19075,Pete Kriz,Consumer,San Francisco,10.86,3,5.1042
PK-19075,Pete Kriz,Consumer,Columbia,23.88,6,11.2236
PK-19075,Pete Kriz,Consumer,Detroit,194.94,3,23.3928
PK-19075,Pete Kriz,Consumer,Detroit,70.95,3,20.5755
PK-19075,Pete Kriz,Consumer,Milwaukee,25.06,2,11.7782
PK-19075,Pete Kriz,Consumer,Detroit,242.94,3,29.1528
PK-19075,Pete Kriz,Consumer,Detroit,12.22,1,3.666
PK-19075,Pete Kriz,Consumer,Madison,665.88,6,13.3176
PK-19075,Pete Kriz,Consumer,New York City,14.62,2,6.7252
PK-19075,Pete Kriz,Consumer,New York City,5.76,2,2.8224
PK-19075,Pete Kriz,Consumer,New York City,21.48,6,10.5252
PK-19075,Pete Kriz,Consumer,San Francisco,1478.272,8,92.392
PK-19075,Pete Kriz,Consumer,San Francisco,13.344,6,4.3368
PK-19075,Pete Kriz,Consumer,New York City,396.92,4,198.46
PK-19075,Pete Kriz,Consumer,New York City,17.15,1,4.6305
PK-19075,Pete Kriz,Consumer,Apple Valley,563.92,5,7.049
PK-19075,Pete Kriz,Consumer,New York City,23.12,2,7.803
PK-19075,Pete Kriz,Consumer,Nashville,35.168,4,8.3524
PK-19075,Pete Kriz,Consumer,Nashville,123.088,7,40.0036
PK-19075,Pete Kriz,Consumer,Newark,100.94,7,33.3102
PL-18925,Paul Lucas,Home Office,Philadelphia,83.976,3,-13.6461
PL-18925,Paul Lucas,Home Office,Seattle,22.77,3,9.7911
PL-18925,Paul Lucas,Home Office,Philadelphia,8.928,2,0.6696
PL-18925,Paul Lucas,Home Office,Philadelphia,31.155,5,-23.8855
PL-18925,Paul Lucas,Home Office,Philadelphia,10.332,3,-7.5768
PL-18925,Paul Lucas,Home Office,Chicago,16.52,5,2.065
PL-18925,Paul Lucas,Home Office,Los Angeles,21.4,5,9.63
PL-18925,Paul Lucas,Home Office,Los Angeles,44.4,3,22.2
PM-18940,Paul MacIntyre,Consumer,Jackson,46.8,4,21.06
PM-18940,Paul MacIntyre,Consumer,Springfield,1056.86,7,158.529
PM-18940,Paul MacIntyre,Consumer,Texas City,199.304,4,-8.5416
PM-18940,Paul MacIntyre,Consumer,Texas City,102.438,1,-13.1706
PM-19135,Peter McVee,Home Office,Detroit,31.4,5,10.048
PM-19135,Peter McVee,Home Office,Dover,1053.164,4,-105.3164
PM-19135,Peter McVee,Home Office,Jacksonville,499.168,4,31.198
PM-19135,Peter McVee,Home Office,Jacksonville,191.976,3,38.3952
PM-19135,Peter McVee,Home Office,Dover,29.9,5,14.651
PM-19135,Peter McVee,Home Office,Dover,2249.91,9,517.4793
PM-19135,Peter McVee,Home Office,San Antonio,60.144,6,20.2986
PN-18775,Parhena Norris,Home Office,Miami,71.976,3,8.997
PN-18775,Parhena Norris,Home Office,Columbia,25.92,4,12.4416
PN-18775,Parhena Norris,Home Office,New York City,6.69,1,3.0774
PN-18775,Parhena Norris,Home Office,New York City,96.53,7,40.5426
PN-18775,Parhena Norris,Home Office,New York City,59.48,2,8.922
PN-18775,Parhena Norris,Home Office,Clarksville,3,1,1.05
PN-18775,Parhena Norris,Home Office,Nashville,67.92,5,6.792
PN-18775,Parhena Norris,Home Office,Clarksville,77.952,3,-11.6928
PN-18775,Parhena Norris,Home Office,Bakersfield,19.152,3,6.4638
PN-18775,Parhena Norris,Home Office,Nashville,42.048,9,5.256
PN-18775,Parhena Norris,Home Office,Clarksville,45.408,2,11.9196
PN-18775,Parhena Norris,Home Office,Clarksville,387.136,4,-14.5176
PN-18775,Parhena Norris,Home Office,Omaha,563.94,3,112.788
PO-18850,Patrick O'Brill,Consumer,Houston,613.9992,3,-18.0588
PO-18850,Patrick O'Brill,Consumer,Tallahassee,2.784,2,0.4176
PO-18850,Patrick O'Brill,Consumer,Burlington,44.75,5,20.585
PO-18850,Patrick O'Brill,Consumer,Philadelphia,37.764,6,-27.6936
PO-18850,Patrick O'Brill,Consumer,Philadelphia,100.24,10,33.831
PO-18850,Patrick O'Brill,Consumer,Philadelphia,786.744,4,-258.5016
PO-18850,Patrick O'Brill,Consumer,Philadelphia,54.224,2,3.389
PO-18850,Patrick O'Brill,Consumer,Philadelphia,290.898,3,-67.8762
PO-18850,Patrick O'Brill,Consumer,Tallahassee,4367.896,13,327.5922
PO-18850,Patrick O'Brill,Consumer,Tallahassee,49.568,2,15.49
PO-18850,Patrick O'Brill,Consumer,Tallahassee,161.376,6,12.1032
PO-18850,Patrick O'Brill,Consumer,Tallahassee,8.72,5,2.943
PO-18850,Patrick O'Brill,Consumer,Hialeah,15.552,3,5.4432
PO-18850,Patrick O'Brill,Consumer,Hialeah,17.92,5,1.12
PO-18850,Patrick O'Brill,Consumer,Mansfield,517.405,5,-81.3065
PO-18850,Patrick O'Brill,Consumer,Jacksonville,3,1,1.05
PO-18850,Patrick O'Brill,Consumer,Irving,88.776,3,7.7679
PO-18850,Patrick O'Brill,Consumer,San Francisco,35.06,2,10.518
PO-18850,Patrick O'Brill,Consumer,San Francisco,12.176,1,4.4138
PO-18850,Patrick O'Brill,Consumer,Virginia Beach,105.52,4,48.5392
PO-18850,Patrick O'Brill,Consumer,Los Angeles,122.136,3,-13.7403
PO-18850,Patrick O'Brill,Consumer,San Francisco,37.32,3,10.4496
PO-18865,Patrick O'Donnell,Consumer,Marlborough,191.82,3,61.3824
PO-18865,Patrick O'Donnell,Consumer,Marlborough,14.82,3,6.2244
PO-18865,Patrick O'Donnell,Consumer,East Orange,31.8,3,13.674
PO-18865,Patrick O'Donnell,Consumer,Los Angeles,604.752,6,37.797
PO-18865,Patrick O'Donnell,Consumer,New York City,52.776,3,19.791
PO-18865,Patrick O'Donnell,Consumer,New York City,90.93,7,2.7279
PO-18865,Patrick O'Donnell,Consumer,New York City,323.136,4,12.1176
PO-18865,Patrick O'Donnell,Consumer,Columbia,301.96,2,33.2156
PO-18865,Patrick O'Donnell,Consumer,Los Angeles,330.4,2,85.904
PO-18865,Patrick O'Donnell,Consumer,Westland,211.96,4,8.4784
PO-18865,Patrick O'Donnell,Consumer,Indianapolis,125.88,6,60.4224
PO-18865,Patrick O'Donnell,Consumer,Indianapolis,133.2,9,66.6
PO-18865,Patrick O'Donnell,Consumer,Indianapolis,79.78,2,29.5186
PO-19180,Philisse Overcash,Home Office,Chicago,313.488,7,113.6394
PO-19180,Philisse Overcash,Home Office,Chicago,1007.979,3,43.1991
PO-19180,Philisse Overcash,Home Office,Seattle,39.28,8,19.2472
PO-19180,Philisse Overcash,Home Office,New York City,523.25,5,141.2775
PO-19180,Philisse Overcash,Home Office,Seattle,20.34,3,9.3564
PO-19180,Philisse Overcash,Home Office,Houston,10.272,3,3.21
PO-19180,Philisse Overcash,Home Office,Houston,13.776,6,-22.0416
PO-19180,Philisse Overcash,Home Office,Seattle,19.54,2,7.2298
PO-19180,Philisse Overcash,Home Office,New York City,11.96,2,3.1096
PO-19180,Philisse Overcash,Home Office,Roseville,74.76,3,34.3896
PO-19180,Philisse Overcash,Home Office,Roseville,715.64,2,178.91
PO-19180,Philisse Overcash,Home Office,Louisville,83.136,4,5.196
PO-19180,Philisse Overcash,Home Office,Louisville,146.952,3,9.1845
PO-19180,Philisse Overcash,Home Office,Kenosha,399.95,5,143.982
PO-19180,Philisse Overcash,Home Office,Roseville,795.51,3,143.1918
PO-19180,Philisse Overcash,Home Office,Roseville,549.99,1,274.995
PO-19180,Philisse Overcash,Home Office,New York City,138,2,34.5
PO-19180,Philisse Overcash,Home Office,Roseville,29.22,3,12.8568
PO-19195,Phillina Ober,Home Office,San Francisco,4.304,1,1.5602
PO-19195,Phillina Ober,Home Office,New York City,75.792,3,25.5798
PO-19195,Phillina Ober,Home Office,New York City,160.93,7,3.2186
PO-19195,Phillina Ober,Home Office,Bayonne,14.46,3,7.0854
PO-19195,Phillina Ober,Home Office,Naperville,272.736,3,-64.7748
PO-19195,Phillina Ober,Home Office,Naperville,11.784,3,4.2717
PO-19195,Phillina Ober,Home Office,Bayonne,63.96,4,19.8276
PO-19195,Phillina Ober,Home Office,Bayonne,104.98,2,52.49
PO-19195,Phillina Ober,Home Office,Naperville,3.54,2,-5.487
PO-19195,Phillina Ober,Home Office,Philadelphia,344.372,4,-93.4724
PP-18955,Paul Prost,Home Office,Philadelphia,5.904,2,1.9926
PP-18955,Paul Prost,Home Office,Springfield,9.216,4,3.3408
PP-18955,Paul Prost,Home Office,Springfield,178.92,7,-29.0745
PP-18955,Paul Prost,Home Office,Springfield,4.624,1,1.6762
PP-18955,Paul Prost,Home Office,Springfield,148.288,7,29.6576
PP-18955,Paul Prost,Home Office,Smyrna,18.84,3,7.1592
PP-18955,Paul Prost,Home Office,Smyrna,239.98,2,52.7956
PP-18955,Paul Prost,Home Office,Smyrna,167.96,2,78.9412
PP-18955,Paul Prost,Home Office,Springfield,334.88,4,29.302
PP-18955,Paul Prost,Home Office,Smyrna,104.85,3,28.3095
PP-18955,Paul Prost,Home Office,Springfield,89.568,2,32.4684
PP-18955,Paul Prost,Home Office,Springfield,69.888,7,-46.592
PP-18955,Paul Prost,Home Office,Smyrna,348.84,9,170.9316
PP-18955,Paul Prost,Home Office,Smyrna,484.83,3,126.0558
PP-18955,Paul Prost,Home Office,Smyrna,9.45,5,0.189
PP-18955,Paul Prost,Home Office,Smyrna,342.37,7,160.9139
PP-18955,Paul Prost,Home Office,Springfield,22.248,3,7.5087
PP-18955,Paul Prost,Home Office,Smyrna,122.97,3,60.2553
PP-18955,Paul Prost,Home Office,Smyrna,154.44,3,1.5444
PP-18955,Paul Prost,Home Office,Smyrna,80.98,1,1.6196
PP-18955,Paul Prost,Home Office,Springfield,41.958,7,-9.7902
PP-18955,Paul Prost,Home Office,Holyoke,301.96,2,60.392
PP-18955,Paul Prost,Home Office,New York City,3.52,2,1.6896
PP-18955,Paul Prost,Home Office,Newark,149.97,3,52.4895
PP-18955,Paul Prost,Home Office,Seattle,6.16,2,2.9568
PP-18955,Paul Prost,Home Office,Springfield,114.95,5,2.299
PP-18955,Paul Prost,Home Office,Springfield,706.86,7,197.9208
PP-18955,Paul Prost,Home Office,New York City,172.764,2,13.4372
PP-18955,Paul Prost,Home Office,Hollywood,383.96,5,38.396
PP-18955,Paul Prost,Home Office,Newark,8.64,3,2.5056
PP-18955,Paul Prost,Home Office,Los Angeles,15.24,3,5.1816
PP-18955,Paul Prost,Home Office,Seattle,2348.82,9,399.2994
PP-18955,Paul Prost,Home Office,Hollywood,15.57,3,-11.418
PP-18955,Paul Prost,Home Office,Springfield,43.19,7,20.7312
PR-18880,Patrick Ryan,Consumer,San Francisco,7.78,1,3.501
PR-18880,Patrick Ryan,Consumer,Oakland,431.968,4,37.7972
PR-18880,Patrick Ryan,Consumer,Oakland,51.75,5,24.84
PR-18880,Patrick Ryan,Consumer,Oakland,203.52,3,54.9504
PR-18880,Patrick Ryan,Consumer,Oakland,129.92,4,10.3936
PR-18880,Patrick Ryan,Consumer,Oakland,117.144,9,42.4647
PR-18880,Patrick Ryan,Consumer,Oakland,568.728,3,28.4364
PR-18880,Patrick Ryan,Consumer,Oakland,17.12,4,4.9648
PR-18880,Patrick Ryan,Consumer,Tampa,67.36,2,10.104
PR-18880,Patrick Ryan,Consumer,Tampa,54.528,3,14.3136
PR-18880,Patrick Ryan,Consumer,Glenview,158.376,3,13.8579
PR-18880,Patrick Ryan,Consumer,Saint Petersburg,31.984,2,1.999
PS-18760,Pamela Stobb,Consumer,San Antonio,399.54,2,-79.908
PS-18760,Pamela Stobb,Consumer,San Antonio,104.93,5,-4.497
PS-18760,Pamela Stobb,Consumer,San Antonio,105.686,1,-28.6862
PS-18760,Pamela Stobb,Consumer,Los Angeles,18.97,1,9.1056
PS-18760,Pamela Stobb,Consumer,Andover,51.8,4,23.31
PS-18760,Pamela Stobb,Consumer,Andover,17.94,3,8.7906
PS-18760,Pamela Stobb,Consumer,Los Angeles,274.89,11,46.7313
PS-18760,Pamela Stobb,Consumer,El Paso,36.544,2,11.8768
PS-18760,Pamela Stobb,Consumer,Los Angeles,218.352,3,-19.1058
PS-18760,Pamela Stobb,Consumer,Philadelphia,127.936,8,4.7976
PS-18760,Pamela Stobb,Consumer,Andover,11.21,1,3.363
PS-18760,Pamela Stobb,Consumer,Los Angeles,23.04,8,11.2896
PS-18760,Pamela Stobb,Consumer,Los Angeles,10.9,5,3.597
PS-18760,Pamela Stobb,Consumer,Los Angeles,7.38,2,3.4686
PS-18760,Pamela Stobb,Consumer,Philadelphia,241.17,2,-168.819
PS-18760,Pamela Stobb,Consumer,Philadelphia,18.312,4,-12.208
PS-18760,Pamela Stobb,Consumer,Philadelphia,113.372,2,-29.1528
PS-18760,Pamela Stobb,Consumer,Philadelphia,12.585,1,-18.0385
PS-18760,Pamela Stobb,Consumer,Philadelphia,3.882,2,-2.588
PS-18760,Pamela Stobb,Consumer,Andover,354.9,5,88.725
PS-18760,Pamela Stobb,Consumer,Los Angeles,28.14,3,13.5072
PS-18970,Paul Stevenson,Home Office,Seattle,30.576,6,10.3194
PS-18970,Paul Stevenson,Home Office,Seattle,13.02,7,0.3906
PS-18970,Paul Stevenson,Home Office,Phoenix,191.968,7,16.7972
PS-18970,Paul Stevenson,Home Office,Seattle,22.14,3,6.4206
PS-18970,Paul Stevenson,Home Office,Seattle,359.32,4,7.1864
PS-18970,Paul Stevenson,Home Office,Henderson,17.48,2,8.2156
PS-18970,Paul Stevenson,Home Office,Henderson,71.88,2,32.346
PS-18970,Paul Stevenson,Home Office,Chicago,213.115,5,-15.2225
PS-18970,Paul Stevenson,Home Office,Tulsa,36.44,4,12.0252
PS-18970,Paul Stevenson,Home Office,New York City,8,5,3.44
PS-18970,Paul Stevenson,Home Office,Clinton,19.98,1,8.5914
PS-18970,Paul Stevenson,Home Office,Los Angeles,106.96,2,31.0184
PS-18970,Paul Stevenson,Home Office,Los Angeles,187.76,4,76.9816
PS-19045,Penelope Sewall,Home Office,Harrisonburg,122.48,2,0
PS-19045,Penelope Sewall,Home Office,Charlotte,348.208,7,30.4682
PS-19045,Penelope Sewall,Home Office,Sterling Heights,79.36,4,20.6336
PS-19045,Penelope Sewall,Home Office,Harrisonburg,455.1,2,100.122
PS-19045,Penelope Sewall,Home Office,Los Angeles,3359.952,6,1049.985
PS-19045,Penelope Sewall,Home Office,Harrisonburg,62.31,3,29.2857
PS-19045,Penelope Sewall,Home Office,Harrisonburg,2244.48,7,493.7856
PS-19045,Penelope Sewall,Home Office,Charlotte,35.784,7,-28.6272
PS-19045,Penelope Sewall,Home Office,Oceanside,12.9,2,6.321
PS-19045,Penelope Sewall,Home Office,New York City,16.98,1,8.49
PS-19045,Penelope Sewall,Home Office,Lewiston,67.98,2,14.9556
PS-19045,Penelope Sewall,Home Office,Lewiston,8.26,2,3.8822
PS-19045,Penelope Sewall,Home Office,Lewiston,29.84,2,13.428
PT-19090,Pete Takahito,Consumer,Chicago,2.112,2,-3.3792
PT-19090,Pete Takahito,Consumer,Houston,5.18,5,-8.029
PT-19090,Pete Takahito,Consumer,San Antonio,93.456,3,-17.523
PT-19090,Pete Takahito,Consumer,Jacksonville,4.768,2,-0.7748
PT-19090,Pete Takahito,Consumer,Jacksonville,6.672,1,2.502
PT-19090,Pete Takahito,Consumer,Jacksonville,4.448,2,1.112
PT-19090,Pete Takahito,Consumer,Jacksonville,43.936,4,6.0412
PV-18985,Paul Van Hugh,Home Office,San Francisco,8.64,3,2.5056
PV-18985,Paul Van Hugh,Home Office,San Francisco,7.04,4,2.0416
PV-18985,Paul Van Hugh,Home Office,San Francisco,8.73,3,4.1031
PV-18985,Paul Van Hugh,Home Office,San Francisco,29.29,1,9.6657
PV-18985,Paul Van Hugh,Home Office,Los Angeles,1575.14,7,204.7682
PV-18985,Paul Van Hugh,Home Office,Los Angeles,112.12,5,42.045
PV-18985,Paul Van Hugh,Home Office,Milwaukee,490.32,9,137.2896
PV-18985,Paul Van Hugh,Home Office,League City,16.032,3,5.6112
PV-18985,Paul Van Hugh,Home Office,League City,512.358,3,-14.6388
PV-18985,Paul Van Hugh,Home Office,Cambridge,26.72,1,11.7568
PV-18985,Paul Van Hugh,Home Office,League City,3.488,2,0.5668
PV-18985,Paul Van Hugh,Home Office,League City,22.288,7,3.9004
PV-18985,Paul Van Hugh,Home Office,Cambridge,63.88,4,24.9132
PW-19030,Pauline Webber,Corporate,New York City,111.96,2,54.8604
PW-19030,Pauline Webber,Corporate,Los Angeles,5.76,2,1.6704
PW-19030,Pauline Webber,Corporate,New York City,1091.93,7,272.9825
PW-19030,Pauline Webber,Corporate,Marion,115.84,8,54.4448
PW-19030,Pauline Webber,Corporate,Richmond,13.76,2,6.3296
PW-19030,Pauline Webber,Corporate,Pompano Beach,64.384,1,8.048
PW-19030,Pauline Webber,Corporate,Los Angeles,232.88,5,17.466
PW-19030,Pauline Webber,Corporate,Watertown,96.36,6,25.0536
PW-19030,Pauline Webber,Corporate,Rome,90.882,1,15.147
PW-19030,Pauline Webber,Corporate,Seattle,1287.45,5,244.6155
PW-19030,Pauline Webber,Corporate,New York City,197.97,3,53.4519
PW-19030,Pauline Webber,Corporate,Seattle,19.44,3,9.3312
PW-19030,Pauline Webber,Corporate,Seattle,126.3,3,40.416
PW-19240,Pierre Wener,Consumer,Wilmington,13.12,4,5.6416
PW-19240,Pierre Wener,Consumer,Wilmington,44.1,6,20.727
PW-19240,Pierre Wener,Consumer,Wilmington,16.56,2,7.7832
PW-19240,Pierre Wener,Consumer,Wilmington,38.88,6,18.6624
PW-19240,Pierre Wener,Consumer,Wilmington,307.98,2,89.3142
PW-19240,Pierre Wener,Consumer,Louisville,145.98,2,-99.2664
PW-19240,Pierre Wener,Consumer,Philadelphia,7.872,3,0.8856
PW-19240,Pierre Wener,Consumer,Houston,408.422,2,-5.8346
PW-19240,Pierre Wener,Consumer,Louisville,35.808,4,12.5328
PW-19240,Pierre Wener,Consumer,San Francisco,359.499,3,-29.6058
PW-19240,Pierre Wener,Consumer,Pensacola,2.214,3,-1.476
PW-19240,Pierre Wener,Consumer,Columbia,2541.98,2,1270.99
QJ-19255,Quincy Jones,Corporate,Burlington,4404.9,5,1013.127
QJ-19255,Quincy Jones,Corporate,Detroit,138.56,4,66.5088
QJ-19255,Quincy Jones,Corporate,Detroit,65.52,5,12.376
QJ-19255,Quincy Jones,Corporate,Springfield,232.96,7,116.48
QJ-19255,Quincy Jones,Corporate,Philadelphia,677.58,5,-158.102
QJ-19255,Quincy Jones,Corporate,Saint Paul,114.95,5,2.299
QJ-19255,Quincy Jones,Corporate,Burlington,205.03,7,67.6599
QJ-19255,Quincy Jones,Corporate,Philadelphia,13.896,3,-9.264
QJ-19255,Quincy Jones,Corporate,Springfield,43.26,3,14.2758
QJ-19255,Quincy Jones,Corporate,New York City,4.95,1,1.3365
QJ-19255,Quincy Jones,Corporate,Springfield,66.54,6,32.6046
QJ-19255,Quincy Jones,Corporate,Philadelphia,126.624,6,41.1528
QJ-19255,Quincy Jones,Corporate,Chicago,13.568,4,3.2224
RA-19285,Ralph Arnett,Consumer,New York City,22.23,1,9.7812
RA-19285,Ralph Arnett,Consumer,Houston,2.92,1,0.365
RA-19285,Ralph Arnett,Consumer,Philadelphia,37.392,3,2.337
RA-19285,Ralph Arnett,Consumer,Lakeland,10.688,2,2.2712
RA-19285,Ralph Arnett,Consumer,Philadelphia,79.12,5,13.846
RA-19285,Ralph Arnett,Consumer,Los Angeles,217.85,5,65.355
RA-19285,Ralph Arnett,Consumer,New York City,248.57,7,67.1139
RA-19285,Ralph Arnett,Consumer,Peoria,3.98,5,-6.567
RA-19285,Ralph Arnett,Consumer,Los Angeles,5.56,1,1.7375
RA-19285,Ralph Arnett,Consumer,Lakeland,11.824,2,1.0346
RA-19285,Ralph Arnett,Consumer,Lakeland,55.944,7,-13.2867
RA-19285,Ralph Arnett,Consumer,New York City,191.984,2,4.7996
RA-19285,Ralph Arnett,Consumer,Los Angeles,487.984,2,152.495
RA-19285,Ralph Arnett,Consumer,Richmond,11.36,4,5.5664
RA-19285,Ralph Arnett,Consumer,San Diego,1199.96,5,224.9925
RA-19285,Ralph Arnett,Consumer,San Diego,12.6,3,6.174
RA-19285,Ralph Arnett,Consumer,San Diego,17.94,3,8.073
RA-19885,Ruben Ausman,Corporate,Athens,79.99,1,28.7964
RA-19885,Ruben Ausman,Corporate,Athens,206.1,5,55.647
RA-19885,Ruben Ausman,Corporate,Columbus,16.23,3,7.9527
RA-19885,Ruben Ausman,Corporate,Columbus,675.12,3,290.3016
RA-19885,Ruben Ausman,Corporate,Jacksonville,4.608,2,1.6704
RA-19885,Ruben Ausman,Corporate,Los Angeles,77.88,2,3.894
RA-19885,Ruben Ausman,Corporate,Columbus,11.36,2,5.3392
RA-19885,Ruben Ausman,Corporate,Farmington,159.99,1,54.3966
RA-19885,Ruben Ausman,Corporate,Columbus,319.9,5,156.751
RA-19885,Ruben Ausman,Corporate,San Francisco,17.04,3,5.538
RA-19885,Ruben Ausman,Corporate,San Francisco,35.88,6,16.146
RA-19885,Ruben Ausman,Corporate,San Francisco,9.24,3,2.9568
RA-19885,Ruben Ausman,Corporate,San Francisco,71.88,6,33.0648
RA-19885,Ruben Ausman,Corporate,Decatur,1215.92,8,316.1392
RA-19885,Ruben Ausman,Corporate,San Francisco,931.176,3,314.2719
RA-19915,Russell Applegate,Consumer,Encinitas,119.833,1,-12.6882
RA-19915,Russell Applegate,Consumer,Encinitas,46.672,2,16.3352
RA-19915,Russell Applegate,Consumer,Columbus,118.25,5,34.2925
RA-19915,Russell Applegate,Consumer,Houston,8.652,3,-20.3322
RA-19915,Russell Applegate,Consumer,Chicago,5.248,4,1.64
RA-19915,Russell Applegate,Consumer,Houston,23.832,3,2.6811
RA-19915,Russell Applegate,Consumer,Highland Park,2.88,5,-4.464
RA-19915,Russell Applegate,Consumer,Houston,12.176,4,-18.8728
RA-19915,Russell Applegate,Consumer,New York City,48.94,1,24.47
RA-19915,Russell Applegate,Consumer,Dallas,200.064,3,12.504
RA-19915,Russell Applegate,Consumer,Denver,43.176,3,4.3176
RA-19915,Russell Applegate,Consumer,Denver,1983.968,4,247.996
RA-19915,Russell Applegate,Consumer,Dallas,6.744,4,-11.4648
RA-19915,Russell Applegate,Consumer,Columbus,368.97,3,81.1734
RA-19915,Russell Applegate,Consumer,Dallas,21.38,5,-33.139
RA-19915,Russell Applegate,Consumer,Highland Park,153.584,2,13.4386
RA-19915,Russell Applegate,Consumer,Highland Park,913.43,5,-52.196
RA-19915,Russell Applegate,Consumer,Encinitas,119.98,2,57.5904
RA-19915,Russell Applegate,Consumer,Highland Park,384.944,4,-126.4816
RA-19915,Russell Applegate,Consumer,Columbus,63.77,7,28.6965
RA-19915,Russell Applegate,Consumer,Columbus,50.97,3,13.2522
RA-19915,Russell Applegate,Consumer,Columbus,96.08,2,46.1184
RA-19945,Ryan Akin,Consumer,Miami,174.0585,3,-110.7645
RA-19945,Ryan Akin,Consumer,Dallas,16.192,2,-8.5008
RA-19945,Ryan Akin,Consumer,Dallas,251.006,2,-68.1302
RA-19945,Ryan Akin,Consumer,Dallas,54.192,6,4.0644
RA-19945,Ryan Akin,Consumer,Miami,29.808,2,10.8054
RA-19945,Ryan Akin,Consumer,Murrieta,484.65,3,92.0835
RA-19945,Ryan Akin,Consumer,Miami,505.176,4,-336.784
RA-19945,Ryan Akin,Consumer,Cleveland,25.488,2,4.4604
RA-19945,Ryan Akin,Consumer,Commerce City,146.352,3,-32.9292
RB-19330,Randy Bradley,Consumer,Austin,9.762,3,-15.1311
RB-19330,Randy Bradley,Consumer,Austin,13.72,1,1.2005
